Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки, град;Шаг нашивки;Плотность нашивки
0,662809896;0,092743345;0,390589075;0,99444231;0,55348936;0,378264229;0,229820038;0,177424827;0,383730704;0,511995994;1;0,495931461;0,52591984
0,245241612;0,466986872;0,199917305;0,385576035;0,707955906;0,294486097;0,535870344;0,570913258;0,253456847;0,613947439;1;0,346974041;0,41643289
0,6632921;0,765024081;0,34094436;0,33623194;0,721541356;0,512998514;0,020098015;0,364584212;0,729296664;0,234745151;1;0,531622095;0,354404618
0,716261554;0,535806222;0,365879471;0,492539849;0,573821626;0,604625875;0,284627142;0,742758915;0,524467125;0,458125852;1;0,754519584;0,603729194
0,70344487;0,639450984;0,535205115;0,923608839;0,722959095;0,078184239;0,493843658;0,816166023;0,381801977;0,622741563;1;0,384336691;0,473121665
0,463166345;0,56571707;0,656569313;0,510333968;0,73343437;0,59598358;0,439131711;0,63532795;0,494437313;0,723412722;1;0,500510934;0,480908426
0,217498088;0,585729391;0,640768176;0,758078044;0,485001136;0,453558988;0,075938517;0,504097336;0,719076338;0,218954553;1;0,527238616;0,429747915
0,549294281;0,628274421;0,139245581;0,479648204;0,492853994;0,383174174;0,227191811;0,858899178;0,180873606;0,029946437;1;0,742432728;0,776885113
0,435349505;0,469572598;0,903401555;0,583718636;0,662249922;0,740272598;0,413304064;0,376844712;0,556238671;0,16108874;1;0,288130624;0,326092921
0,268812612;0,36088164;0,228841186;0,452929096;0,173665495;0,376940409;0,02868565;0,937135859;0,306041795;0,312374353;1;0,308640823;0,407672577
0,656222641;0,614944688;0,64189473;0,607404463;0,237632906;0,369427975;0,579777997;0,43886993;0,516053615;0,503040116;1;0,354873998;0,552545082
0,513081645;0,235005669;0,797137149;0,528129487;0,604608399;0,326316962;0,911889487;0,354377791;0,216892551;0,32708107;1;0,598270321;0,325069922
0,318633159;0,236858245;0,240938262;0,28503393;0,222469124;0,563697034;0,152353752;0,843582847;0,533428111;0,8381847;1;0,456837519;0,537233378
0,774231184;0,404141455;0,832065256;0,535921196;0,652732398;0,553816893;0,263777543;0,769606091;0,653498327;0,594254548;1;0,831178967;0,431248762
0,173049757;0,48262593;0,470764198;0,552653667;0,426003784;0,544197886;0,830445224;0,307970892;0,536016863;0,455060263;1;0,650712604;0,583440818
0,641080221;0,56811571;0,460506476;0,606503582;0,770098277;0,408482504;0,292404582;0,506924685;0,814352614;0,365734729;1;0,358357066;0,420029986
0,466424236;0,272634956;0,722479188;0,584730545;0,665583126;0,613621498;0,517415966;0,467907616;0,099136783;0,395978104;1;0,599260462;0,374054385
0,433269034;0,148399679;0,745455538;0,776012388;0,549470331;0,199217492;0,903379813;0,32216353;0,424946072;0,691785998;1;0,426334026;0,219749626
0,510520753;0,611053243;0,074713583;0,463351434;0,678327842;0,882101987;0,183325897;0,404496353;0,00787503;0,735727133;1;0,696700819;0,748416534
0,411010808;0,158192716;0,353150757;0,291735399;0,624251663;0,495937443;0,294011638;0,370434311;0,148447054;0,625820573;1;0,577092428;0,582886373
0,529900776;0,361723162;0,473983122;0,639113798;0,644025422;0,676401039;0,18511261;0,478987548;0,589466916;0,398262934;1;0,27848458;0,447907012
0,819967455;0,368683774;0,490262172;0,405822638;0,81645784;0,519254941;0,534390436;0,220153097;0,628458146;0,394027359;1;0,639165688;0,738383421
0,243759617;0,237410366;0,199881187;0,723999602;0,637204893;0,050764447;0,5473092;0,403855665;0,532429306;0,610047768;1;0,444689294;0,462411566
0,464052543;0,255116144;0,802376528;0,234098194;0,797816932;0,678984086;0,0927496;0,392553659;0,590343422;0,688694195;1;0,559132906;0,49526845
0,543566582;0,627761094;0,536057608;0,361421271;0,650072546;0,70540158;0,421154556;0,480143544;0,587069198;0,66125452;1;0,195359758;0,493819988
0,451988782;0,607754708;0,45920135;0,726359753;0,376639473;0,791954751;0,373322249;0,428561099;0,749459093;0,395653244;1;0,319326214;0,455799708
0,306235639;0,531856021;0,723915245;0,786169832;0,362091027;0,844916504;0,155358654;0,662164539;0,539078075;0,296105071;1;0,575691611;0,624643611
0,436386441;0,409843469;0,856426176;0,644830699;0,525313953;0,362526338;0,057556193;0,343453344;0,795808377;0,472411003;1;0,653278182;0,596052312
0,465423997;0,472927263;0,271846848;0,405884668;0,627632393;0,689184924;0,081342012;0,481797063;0,995367339;0,543096467;1;0,262826288;0,57967896
0,335665699;0,428161379;0,067700691;0,173640149;0,44652069;0,566053342;0,624968886;0,657948622;0,70266964;0,607279808;1;0,973891512;0,750077221
0,74280825;0,82379938;0,247816776;0,612198257;0,505153499;0,549125948;0,393502874;0,6399989;0,331082917;0,417774906;1;0,577440774;0,587772716
0,518976597;0,437535801;0,271519339;0,430886277;0,258992945;0,762119136;0,600505689;0,435025902;0,377059917;0,180218339;1;0,94313395;0,488494234
0,688240979;0,231274582;0,58567099;0,477333416;0,351762962;0,811839809;0,011067735;0,195501081;0,417757149;0,361331975;1;0,355605223;0,603727078
0,470755594;0,340575807;0,312555722;0,386697511;0,125052094;0,460426181;0,531488553;0,424743308;0,199058987;0,353398545;1;0,796506887;0,671610605
0,6874396;0,569470704;0,84843746;0,728435283;0,394432809;0,516313135;0,294168799;0,39888899;0,376239542;0,735289693;1;0,55423922;0,626212853
0,723317567;0,57723805;0,277830398;0,670515931;0,772966046;0,637984812;0,55752954;0,445118853;0,360209047;0,534223881;1;0,333417683;0,665721025
0,633456942;0,555086635;0,306550865;0,702672822;0,599365747;0,39923714;0,451463043;0,537430387;0,671098605;0,502505902;1;0,466622501;0,399052153
0,279161688;0,521746593;0,523756488;0,439348568;0,205784758;0,473025683;0,697241314;0,637287766;0,330679719;0,496495021;1;0,22126039;0,496278732
0,663323059;0,354685408;0,371000294;0,816387228;0,413754557;0,728494823;0,399381886;0,369470304;0,374530615;0,441948208;1;0,522317172;0,352607966
0,477533599;0,466529973;0,249100083;0,490208751;0,682871903;0,978814604;0,384585801;0,589859166;0,600445669;0,612640012;1;0,447448963;0,40093544
0,381252837;0,868724409;0,375337394;0,784390011;0,337470644;0,593632116;0,481055719;0,329374546;0,720141364;0,770546956;1;0,318120003;0,355020379
0,466986452;0,762229434;0,884748636;0,483040726;0,537250811;0,115898009;0,466141946;0,75010126;0,678348175;0,476819942;1;0,352416163;0,674663858
0,399760679;0,333408479;0,44762411;0,402950804;0,304078872;0,612708579;0,343787633;0,593984367;0,387544747;0,330194082;1;0,653394141;0,453779373
0,565205517;0,339993495;0,394171997;0,676935679;0,341298792;0,72937967;0,240788869;0,422930799;0,513735218;0,458072093;1;0,358494726;0,527947905
0,150316032;0,068620253;0,297834549;0,309060409;0,435792746;0,552329317;0,547247916;0,485406623;0,297268777;0,835988016;1;0,691944661;0,390477471
0,657532681;0,997841915;0,289295109;0,636114904;0,238088338;0,532189605;0,359142835;0,42726678;0,485063609;0,820803963;1;0,311539666;0,341215965
0,260694463;0,810615963;0,214022238;0,68027398;0,387501597;0,574984841;0,000999703;0,508079886;0,167437846;0,787783924;1;0,658640597;0,697661225
0,694679291;0,712868491;0,597065551;0,14346738;0,505914194;0,582003862;0,334668702;0,585271913;0,328720351;0,270875346;1;0,01957563;0,785109008
0,421795364;0,175919019;0,358734246;0,487353614;0,532515326;0,428532656;0,373320753;0,341654925;0,47908363;0,646204993;1;0,38915025;0,529154841
0,654859498;0,525651526;0,213916229;0,393453236;0,545915791;0,678439254;0,233380376;0,513401434;0,347100135;0,540725408;1;0,455298461;0,341329251
0,223637955;0,627266607;0,420159544;0,790835475;0,97473614;0,604692306;0,612703298;0,773579285;0,160267013;0,035251684;1;0,799647334;0,282188033
0,632646865;0,766679142;0,602990069;0,223884661;0,620082435;0,416250477;0,5979449;0,596566896;0,646232282;0,473628193;1;0,295977726;0,566994182
0,671936609;0,486500612;0,546165469;0,850594282;0,119550446;0,669095861;0,27430987;0,865950152;0,532521731;0,491700499;1;0,326764289;0,599292737
0,872470691;0,516561861;0,397865544;0,792075582;0,705544349;0,983994745;0,359947665;0,271959838;0,654275109;0,765655442;1;0,541011713;0,721484827
0,700815455;0,970225064;0,518641362;0,812039491;0,571702173;0,275336785;0,310795919;0,307114491;0,379352372;0,555022039;1;0,434248115;0,628340443
0,392761806;0,528380147;0,060877997;0,525372056;0,31327231;0,175925281;0,326963837;0,546134236;0,185822969;0,166601447;1;0,377322213;0,396660177
0,112866771;0,162449239;0,409346318;0,396107266;0,273315868;0,647386227;0,486361929;0,841065722;0,879383689;0,379468262;1;0,513418242;0,634664938
0,848948655;0,401421591;0,379200301;0,608934832;0,39392334;0,458898036;0,391445347;0,534113388;0,765672776;0,890479649;1;0,32195923;0,493497098
0,290939801;0,171304933;0,579824538;0,362532104;0,543690605;0,403790158;0,184309033;0,733019965;0,482504131;0,664365852;1;0,848340479;0,472327911
0,614504809;0,435006755;0,41925015;0,542943111;0,850049471;0,536055987;0,193207943;0,418578386;0,33241616;0,214975414;1;0,618502809;0,667600064
0,838712461;0,094562479;0,665906892;0,496195114;0,790128588;0,536264942;0,378287596;0,603970793;0,48122745;0,425280823;1;0,430355839;0,411323657
0,532404179;0,63428043;0,3685907;0,534408125;0,097891085;0,378847132;0,058078184;0,220254;0,321197388;0,618152066;1;0,771041055;0,767770517
0,103807409;0,217785698;0,419641773;0,802170291;0,197115512;0,83502946;0,329967049;0,287136953;0,493248201;0,284887333;1;0,60058228;0,349692076
0,511515891;0,510843634;0,462498941;0,559044543;0,290309726;0,529988074;0,403706886;0,590962906;0,287154689;0,770025253;1;0,503323647;0,35268127
0,339022929;0,639556813;0,448945055;0,693736891;0,408971182;0,324628505;0,170648406;0,39205346;0,332668083;0,681902069;1;0,454365449;0,399426703
0,523627279;0,347758763;0,286374472;0,277263515;0,745198497;0,479372822;0,169163402;0,573419169;0,688387407;0,55290207;1;0,304068861;0,599922316
0,7044967;0,337690327;0,40285583;0,58834792;0,563669451;0,490956597;0,220262677;0,611270921;0,354846167;0,531764923;1;0,244993324;0,559502667
0,249196288;0,534827235;0,520533689;0,337359024;0,388738428;0,317006784;0,243760817;0,61903873;0,17405211;0,617846332;1;0,550409065;0,616436103
0,268466554;0,534400986;0,356089078;0,116576758;0,47967184;0,429283673;1;0,39919715;0,58028026;0,290115564;1;0,553367243;0,635795521
0,439656435;0,539978649;0,664737149;0,334186309;0,576321905;0,46578918;0,211933776;0,526000344;0,443728142;0,609051858;1;0,789761842;0,458311195
0,413724666;0,480716998;0,242682046;0,64523295;0,643833988;0,39392502;0,273897226;0,691470598;0,530100828;0,479995125;1;0,546273116;0,775291758
0,463368326;0,595662614;0,469688252;0,477229219;0,695157956;0,802348013;0,19186541;0,793076218;0,344426631;0,746148274;1;0,588816497;0,650741262
0,810843008;0,808900047;0,533853604;0,461147458;0,584966561;0,696443801;0,207334421;0,418811148;0,266362447;0,695257182;1;0,663775001;0,463454167
0,421951264;0,563938763;0,415402806;0,039352637;0,442052309;0,501845816;0,700092675;0,54542196;0,680813228;0,376923631;1;0,318195658;0,336569714
0,420068333;0,294485859;0,172180016;0,344698538;0,416175184;0,77032511;0,379036222;0,42219666;0,600505095;0,196852219;1;0,293947648;0,587196471
0,825337963;0,21178927;0,421804751;0,28132435;0,379551028;0,095157617;0,1696237;0,229025828;0,530805618;0,712607982;1;0,339381566;0,533466636
0,65186318;0,294785306;0,466070727;0,597284574;0,291980668;0,434648084;0,293438867;0,656462246;0,603599421;0,401772244;1;0,481590084;0,478020899
0,497951335;0,401261066;0,622417453;0,527963212;0,393979108;0,384078437;0,27757408;1;0,13297813;0,299282238;1;0,583539376;0,54521671
0,47458971;0,676374836;0,715492446;0,553492145;0,463979896;0,214569677;0,402427422;0,467412567;0,615408871;0,002838782;1;0,672887248;0,521095521
0,603681952;0,493305835;0,578277641;0,740127758;0,675485425;0,414205702;0,537666683;0,522393227;0,421700491;0,606153567;1;0,432407574;0,374300106
0,922547591;0,931146278;0,527650427;0,351677182;0,597130584;0,090947418;0,177641536;0,220347369;0,730407495;0,736144942;1;0,791965514;0,680265873
0,214864874;0,406761684;0,324005027;0,609899195;0,56124405;0,558860329;0,440496084;0,389862562;0,504508401;0,390837451;1;0,716151673;0,5136412
0,589618822;0,481552424;0,793049432;0,65082066;0,7025777;0,737232597;0,277766823;0,704007033;0,277153226;0,293499961;1;0,561878731;0,520902346
0,610154813;0,301147021;0,419429802;0,60359213;0,884280297;0,34168291;0,720530381;0,433004525;0,408852518;0,4395694;1;0,565721617;0,554373585
0,337182089;0,611793205;0,37682971;0,584845478;0,677823174;0,445221431;0,157589222;0,376982675;0,611268539;0,457252793;1;0,235954124;0,676987313
0,404518992;0,648175274;0,522320291;0,298649839;0,404340872;0,504586849;0,133213831;0,460565547;0,674520305;0,368771176;1;0,487176493;0,427201264
0,306778523;0,189737632;0,430500248;0,573904786;0,745960076;0,560456682;0,071928422;0,639155698;0,734064678;0,833262617;1;0,741967009;0,620867958
0,589987654;0,524589198;0,377445047;0,643876465;0,707321795;0,446130129;0,411969755;0,490686176;0,602931139;0,696315834;1;0,675030514;0,309708344
0,672188871;0,136300786;0,809670925;0,694627439;0,581731716;0,495761081;0,035279626;0,334162769;0,550675761;0,176864255;1;0,425652492;0,492615679
0,270256752;0,744004609;0,423295962;0,512993906;0,647902599;0,795612037;0,790892006;0,627608461;0,643623778;0,743123534;1;0,667887148;0,655719227
0,371726984;0,190181701;0,28127358;0,565286528;0,418473195;0,429995935;0,109506715;0,54644394;0,410227114;0,406784549;1;0,770903449;0,633926393
0,483598933;0,652128051;0,409354732;0,304963418;0,76878556;0,374060327;0,196252944;0,065874713;0,44294739;0,575326947;1;0,902921552;0,635102858
0,796343877;0,421854223;0,609138912;0,291932987;0,484058396;0,154972848;0,502696688;0,364518583;0,926185023;0,467986801;1;0,441725452;0,898180822
0,705112358;0,265648907;0,395388398;0,579771661;0,658837339;0,386321102;0,160176273;0,280633574;0,601882727;0,426459337;1;0,240977024;0,396238789
0,120283279;0,116498263;0,138951678;0,336552581;0,72304637;0,810758064;0,343551037;0,903976098;0,456579245;0,515405019;1;0,444516262;0,582032131
0,656368451;0,638567308;0,6818314;0,531150614;0,36641866;0;0,334735265;0,658503748;0,48018692;0,960254462;1;0,513163675;0,406384769
0,306964326;0,708759539;0,643786305;0,500434427;0,385096724;0,13180081;0,322082945;0,543809994;0,516405771;0,600795544;1;0,723076559;0,709832784
0,504263738;0,598619754;0,12897718;0,362602449;0,554148176;0,29566666;0,781276654;0,727252861;0,383781034;0,284738202;1;0,583766564;0,482787994
0,85078889;0,303405922;0,504518246;0,449456031;0,50517944;0,567167755;0,414339259;0,775536484;0,5519006;0,81827582;1;0,493884642;0,5957998
0,162421894;0,34665948;0,602055316;0,485255194;0,504962973;0,192359125;0,382935463;0,05856399;0,481158007;0,102030733;1;0,37887236;0,419522061
0,376243652;0,491648324;0,14459603;0,259450605;0,56067383;0,545547922;0,545219718;0,586816402;0,568760291;0,608991843;1;0,502272561;0,243122465
0,618552962;0,655871736;0,865962715;0,464086759;0,341157403;0,547173445;0,457225032;0,899867586;0,48724875;0,712090326;1;0,646007059;0,48932433
0,419445095;0,184554004;0,526333275;0,71804976;0,277147596;0,661252887;0,437112626;0,518115219;0,005668552;0,656073433;1;0,631241529;0,502536866
0,178334488;0,586130431;0,45716819;0,348337627;0,616075382;0,32013068;0,204284755;0,954258901;0,469875635;0,409579053;1;0,317517333;0,548390017
0,716871994;0,103243961;0,556954127;0,196868509;0,405459321;0,220790617;0,601326575;0,247365732;0,707149099;0,799948411;1;0,325749641;0,688322768
0,409385501;0,58241743;0,381657908;0,133748791;0,531192234;0,31248937;0,567000428;0,444295723;0,278317614;0,566696574;1;0,325622653;0,515218617
0,49283921;0,308048455;0,35612382;0,733125455;0,437919141;0,301661781;0,293644302;0,553215053;0,567218894;0,741276292;1;0,597862079;0,56412622
0,627050611;0,504433417;0,552909382;0,362066384;0,647119815;0,87410815;0,822077701;0,788785541;0,552839607;0,314307193;1;0,326500589;0,422934299
0,81666195;0,687536231;0,368179719;0,754547323;0,214875523;0,541342831;0,360403621;0,73540062;0,703270383;0,797422193;1;0,492762262;0,681885464
0,212958952;0,624592736;1;0,145486333;0,081748992;0,202996373;0,348397441;0,147161909;0,376841994;0,090451904;1;0,374560229;0,373239013
0,46861016;0,27106006;0,423610401;0,573855544;0,316560458;0,71593716;0,542135381;0,737582812;0,729481508;0,894492681;1;0,586328316;0,460059627
0,346371972;0,422061015;0,464558857;0,43799944;0,633175702;0,505818534;0,433853994;0,784267847;0,384729723;0,526681286;1;0,420667864;0,607121773
0,555072475;0,550193921;0,42840105;0,686305035;0,2947834;0,44693053;0,428727239;0,605025897;0,551671361;0,407341208;1;0,548596378;0,486512506
0,494988266;0,77533525;0,546979351;0,335802318;0,663714419;0,440936134;0,222336034;0,449762814;0,420326847;0,706768958;1;0,29120788;0,469268901
0,335617058;0,439894613;0,117456871;0,538431669;0,634541502;0,622389072;0,136873594;0,692198947;0,430102391;0,139957053;1;0,293321766;0,652106166
0,862836473;0,538921369;0,380547016;0,703226907;0,260656039;0,603138133;0,641998838;0,390299384;0,540033426;0,452702939;1;0,748313121;0,585465924
0,496472611;0,33620764;0,537999486;0,560971148;0,335904353;0,113101232;0,471386461;0,667635471;0,400470015;0,393542974;1;0,252317565;0,654472386
0,818535396;0,332347044;0,312997633;0,182709526;0,70262129;0,315758638;0,468145533;0,435042295;0,875756788;0,186653327;1;0,437046247;0,448069979
0,57198207;0,487761929;0,561988837;0,462942289;0,549391871;0,544630787;0,262282143;0,585870226;0,569492205;0,741959589;1;0,514526209;0,435327909
0,752081716;0,588350313;0,722458729;0,328042721;0,598859972;0,533116944;0,782624434;0,578938375;0,893005249;0,489540637;1;0,602258277;0,55766374
0,943689324;0,366828875;0,538203865;0,63435457;0,233399742;0,640145866;0,837626421;0,302780509;0,499719314;0,56813128;1;0,765364167;0,451672734
0,512122024;0,762955248;0,794948579;0,552766013;0,261892394;0,421036708;0,553096453;0,392847221;0,449771471;0,594089993;1;0,381597156;0,614660518
0,270463199;0,848579999;0,935401705;0,443275679;0,509834519;0,59750079;0,014032574;0,758063881;0,414965395;0,514169624;1;0,351145249;0,633447745
0,536459184;0,197252423;0,185063702;0,320431877;0,921997476;0,212487522;0,321412954;0,325281319;0,44691112;0,625098693;1;0,523956411;0,392927566
0,523760015;0,510189476;0,210160181;0,401206196;0,489163131;0,989696884;0,169342492;0,793776067;0,636990269;0,599534247;1;0,518596908;0,358768996
0,494836993;0,386937018;0,509067779;0,372502092;0,428971627;0,606195659;0,661946677;0,702174717;0,296660361;0,888391258;1;0,228246302;0,37786097
0,274799341;0,84631892;0,734256382;0,826237459;0,262947202;0,363279658;0,084831266;0,491627624;0,260577132;0,598698085;1;0,5897093;0,774810077
0,611146706;0,758581798;0,088538894;0,266763488;0,642083023;0,430173268;0,554466935;0,30328729;0,321436773;0,480286102;1;0,38983458;0,43760039
0,40729439;0,359611437;0,320253157;0,610404475;0,732173212;0,686090642;0,259802221;0,652354613;0,437861387;0,514026171;1;0,97361287;0,372910761
0,645784448;0,738953781;0,608470289;0,352103234;0,46371429;0,327936417;0,60372182;0,971875167;0,440334206;0,250791013;1;0,538290345;0,47889443
0,619253978;0,788466488;0,432798339;0,475185295;0,421179345;0,898408837;0,27702895;0,481207263;0,264809653;0,532909261;1;0,249610155;0,604639915
0,438252913;0,240593146;0,270175344;0,387543469;0,076893288;0,475518235;0,636912046;0,380036581;0,412182329;0,769771863;1;0,5977331;0,503218444
0,246595224;0,530224434;0,342630827;0,465261199;0,30630622;0,549574744;0,081477071;0,620577403;0,412706131;0,440150063;1;0,755780076;0,701306259
0,298758919;0,374288552;0,464369882;0,38111915;0,59359119;0,461439234;0,300026083;0,572834089;0,181262066;0,476153712;1;0,621805909;0,535394632
0,571762152;0,489448132;0,37305248;0,492097337;0,278152877;0,613399909;0,652767314;0,288774063;0,596853241;0,527023159;1;0,35987574;0,581181628
0,419737689;0,510195945;0,381600775;0,684072905;0,703748706;0,490911662;0,457306238;0,504709586;0,726324893;0,575622966;1;0,287878526;0,269572638
0,646280336;0,263397388;0,080603083;0,508647697;0,489601568;0,455878337;0,657528721;0,401067115;0,646513598;0,783929101;1;0,603427718;0,279785744
0,830061571;0,29943121;0,423627952;0,984754912;0,306312795;0,627268297;0,260537497;0,153220957;0,348314355;0,767277993;1;0,573351094;0,516353298
0,568696692;0,351078149;0,777882616;0,080606556;0,289404983;0,537951981;0,180604882;0,424611532;0,654008561;0,688957998;1;0,604504909;0,628571221
0,671890084;0,712542441;0,41876053;0,687125716;0,490000082;0,688732594;0,395352247;0,466296945;0,458380335;0,686208742;1;0,602802542;0,595145702
0,103628695;0,745982726;0,162663763;0,648595444;0,702619294;0,768989075;0,702671271;0,35390732;0,186865994;0,778926323;1;0,315500123;0,725479228
0,588949093;0,597302757;0,557156797;0,862956447;0,257636487;0,791965244;0,155626173;0,806707161;0,35035186;0,727592234;1;0,271559755;0,575891947
0,773000769;0,229360888;0,301010148;0,663833994;0,389851121;0,677318179;0,522709801;0,595787637;0,760068764;0,648323132;1;0,721431018;0,441340907
0,74068124;0,484822742;0,451572189;0,143758283;0,180689345;0,433529872;0,392384312;0,074415384;0,279166685;0,383866642;1;0,558565907;0,581192978
0,450776428;0,44652312;0,506517688;0,743308609;0,480688032;0,253880561;0,045837649;0,597409618;0,748799793;0,701613553;1;0,621618591;0,542984267
0,292416833;0,882298826;0,282012769;0,694382599;0,783221896;0,740318384;0,218458807;0,222576047;0,623551501;0,789581641;1;0,481069978;0,549021679
0,338178901;0,610380212;0,590021105;0,456652702;0,636973503;0,567304043;0,51689695;0,581969535;0,434053968;0,526442386;1;0,399099226;0,543926855
0,772738113;0,624280819;0,286613931;0,521026837;0,457661669;0,448715654;0,613586006;0,472187313;0,311557837;0,40010104;1;0,280693447;0,742787599
0,485825042;0,761908826;0,509710263;0,818946846;0,502229244;0,401967738;0,335361826;0,628055152;0,586182884;0,259054555;1;0,348953068;0,666836588
0,533459476;0,139942304;0,506188114;0,81997476;0,469906679;0,939646314;0,568312023;0,232929213;0,428250096;0,61387557;1;0,706293666;0,616182608
0,399160039;0,346290093;0,389406405;0,303919703;0,380142236;0,433739162;0,066661757;0,083768352;0;0,470862805;1;0,18989248;0,45101916
0,475730881;0,271510113;0,701279951;0,521571264;0,282739045;0,809072151;0,084207156;0,716439972;0,597730676;0,717735752;1;0,313536145;0,755887765
0;0,390517731;0,074118029;0,576158678;0,5257955;0,476908333;0,471359333;0,663077125;0,503529305;0,674590105;1;0,475914027;0,562644174
0,262178918;0,468118686;0,401823186;0,403885518;0,713220066;0,483604267;0,546343996;0,578699524;0,46017802;0,615698144;1;0,525303134;0,675209591
0,449026492;0,314574265;0,204223965;0,475309982;0,592738245;0,534252635;0,200977013;0,512439444;0,411979401;0,376390921;1;0,602150909;0,607879589
0,578234974;0,36550905;0,32737416;0,624241616;0,863989726;0,694514545;0,224942753;0,605987596;0,336654701;0,417616141;1;0,48841351;0,276822127
0,694623158;0,323822473;0,668455569;0,40602919;0,5805688;0,536183202;0,638997894;0,407218325;0,495305263;0,626663734;1;0,555599637;0,47436531
0,671993099;0,501527378;0,545281476;0,510633394;0,397741945;0,296686709;0,246555194;0,591906588;0,60422399;0,616371942;1;0,481664699;0,538684662
0,526916283;0,370517556;0,669859934;0,408335958;0,408747658;0,517324702;0,489487076;0,480187322;0,712621535;0,45401473;1;0,430590287;0,379769236
0,593716088;0,407616081;0,630146845;0,243417674;0,900344528;0,587547582;0,521711353;0,298435116;0,845285087;0,578617761;1;0,3183417;0,262184854
0,605744486;0,290754824;0,442379281;0,380182967;0,440180932;0,655014122;0,435009362;0,73772278;0,573595529;0,377397609;1;0,806241121;0,566223596
0,577263331;0,462003295;0,299657031;0,4957558;0,578603409;0,618105882;0,575699546;0,314465825;0,812616803;0,505641838;1;0,729428322;0,601625718
0,439831263;0,379960301;0,482842034;0,780177041;0,785480048;0,445659171;0,274322596;0,317775603;0,493759172;0,543101842;1;0,146416006;0,63406277
0,203983934;0,461202869;0,330892946;0,518606;0,564863241;0,186372852;0,601350147;0,500545846;0,573277134;0,837747336;1;0,302831251;0,388762542
0,535048846;0,451983043;0,425820757;0,60863007;0,701852599;0,434834446;0,417121341;0,132278142;0,241777391;0,735253095;1;0,488815818;0,797357997
0,490564676;0,666615086;0,599559696;0,152470636;0,434595316;0,733224687;0,252614255;0,622303627;0,564920486;0,57385231;1;0,722645947;0,353838188
0,608856546;0,575117044;0,463371987;0,584959843;0,396059953;0,448794866;0,726664771;0,464010878;0,328464494;0,247193518;1;0,52850924;0,64670643
0,545916082;0,41474525;0,492458233;0,486159911;0,600313974;0,442220415;0,619198798;0,387603437;0,583772812;0,252418649;1;0,55432014;0,429273959
0,388361057;0,534858152;0,614796933;0,354684942;0,529053881;0,552717951;0,411042032;0,299675594;0,409918924;0,671662407;1;0,521844983;0,677222321
0,183940381;0,512193406;0,0736458;0,677883205;0,212682557;0,672792547;0,132539873;0,467275186;0,395205791;0,230889537;1;0,509126686;0,662114964
0,719355721;0,709516645;0,493270498;0,50308257;0,470369673;0,834070865;0,783807774;0,334921355;0,86441406;0,435972971;1;0,571124559;0,631352298
0,470784503;0,482605683;0,45032106;0,579348382;0,525831232;0,394502368;0,453099373;0,53736759;0,898532194;0,256170631;1;0,264197158;0,238960555
0,444449904;0,670153522;0,30702833;0,230497845;0,408139739;0,362960488;0,442207678;0,213381038;0,76205764;0,460246303;1;0,981930373;0,409140243
0,461011586;0,553975415;0,328343763;0,416685002;0,626007944;0,564558252;0,637144166;0,565371197;0,532068859;0,555580931;1;0,573627657;0,472687535
0,466800305;0,513500477;0,569682418;0,474504453;0,283544169;0,333106562;0,460163099;0,694281866;0,519024209;0,745263173;1;0,452660228;0,387445134
0,487219538;0,478057245;0,227153156;0,750416246;0,373376552;0,476862265;0,569041684;0,876027206;0,633233641;0,833205361;1;0,466912095;0,451709528
0,535563683;0,430299961;0,388231692;0,263352415;0,45047778;0,778249717;0,173060569;0,578357149;0,535368429;0,385701629;1;0,508333162;0,552726973
0,650830455;0,508280693;0,431057561;0,830350258;0,530975223;0,620611099;0,334419874;0,496093414;0,57767191;0,477912224;1;0,47270535;0,704663321
0,584143743;0,241487035;0,340913327;0,346654683;0,26445225;0,544449373;0,243047152;0,260713078;0,483042702;0,592689054;1;0,677370135;0,401388431
0,417789386;0,328605516;0,531158665;0,795159232;0,474920035;0,561968007;0,393463363;0,183547585;0,243859265;0,55555944;1;0,364577957;0,669289693
0,501239059;0,219069707;0,193373993;0,267435897;0,348808965;0,668645128;0,505603705;0,856658748;0,392796679;0,523036194;1;0,36746099;0,396750102
0,360651573;0,570614556;0,271002552;0,50146022;0,426829854;0,580833125;0,511241047;0,512964061;0,831282312;0,880872163;1;0,663889331;0,533410307
0,555985621;0,439752433;0,428365804;0,633827235;0,624983425;0,482052412;0,217612587;0,364690044;0,250638941;0,72691655;1;0,538190854;0,455758425
0,010361748;0,386935869;0,478064046;0,182621471;0,381123938;0,413509549;0,456127845;0,822333545;0,326466069;0,825001898;1;0,80386391;0,695264881
0,863332379;0,711881752;0,37822127;0,37897262;0,338473276;0,740294058;0,511961048;0,507102099;0,325802744;0,56389339;1;0,585546763;0,495858423
0,591546533;0,717716662;0,431443391;0,674881225;0,275639296;0,553263153;0,661635331;0,524466475;0,359767713;0,721596817;1;0,186552112;0,205416268
0,489008588;0,510880294;0,455867038;0,559411202;0,434786631;0,676728678;0,432394949;0,154593304;0,425153233;0,62518575;1;0,392794294;0,313852731
